experiment	timestamp	score	best_score	kept	mutations	params
623	2026-03-29T17:01:01.311011	68.4137	68.4369	False	keyword_min_score: 0.1 -> 0.0727; hop1_score_boost: 0.1 -> 0.1; traverse_min_edge_score: 0.0 -> 0.0732	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0727, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0732, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
624	2026-03-29T17:01:01.362143	67.4277	68.4369	False	keyword_max_results: 0 -> 0; traverse_default_hops: 2 -> 1	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
625	2026-03-29T17:01:01.454884	68.1837	68.4369	False	traverse_hop1_limit: 20 -> 30	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 30, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
626	2026-03-29T17:01:01.536874	68.4137	68.4369	False	keyword_min_score: 0.1 -> 0.0706	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0706, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
627	2026-03-29T17:01:01.649574	66.7252	68.4369	False	traverse_hop1_limit: 20 -> 50	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 50, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
628	2026-03-29T17:01:01.733403	68.0062	68.4369	False	hop2_score_boost: 0.05 -> 0.1575	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.1575, "dedup_strategy": "keep_highest", "max_total_results": 50}
629	2026-03-29T17:01:01.843889	67.6345	68.4369	False	traverse_seed_limit: 10 -> 30	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 30, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
630	2026-03-29T17:01:01.922434	56.8406	68.4369	False	keyword_prefix_match_len: 5 -> 8; traverse_min_edge_score: 0.0 -> 0.0431; hop2_score_boost: 0.05 -> 0.05	{"keyword_prefix_match_len": 8, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0431, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
631	2026-03-29T17:01:02.020187	68.1837	68.4369	False	traverse_hop1_limit: 20 -> 30; traverse_seed_limit: 10 -> 10	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 30, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
632	2026-03-29T17:01:02.107960	68.4369	68.4369	False	keyword_max_results: 0 -> 0; keyword_min_score: 0.1 -> 0.1; traverse_min_edge_score: 0.0 -> 0.1138	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.1138, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
633	2026-03-29T17:01:02.211526	56.1868	68.4369	False	hop1_score_boost: 0.1 -> 0.1; traverse_seed_limit: 10 -> 30; keyword_prefix_match_len: 5 -> 8	{"keyword_prefix_match_len": 8, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 30, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
634	2026-03-29T17:01:02.294946	49.9986	68.4369	False	keyword_max_results: 0 -> 40	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 40, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
635	2026-03-29T17:01:02.381443	68.0312	68.4369	False	traverse_default_hops: 2 -> 2; hop2_score_boost: 0.05 -> 0.142; traverse_seed_limit: 10 -> 10	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.142, "dedup_strategy": "keep_highest", "max_total_results": 50}
636	2026-03-29T17:01:02.467794	67.9416	68.4369	False	keyword_min_score: 0.1 -> 0.0754; traverse_hop2_limit: 10 -> 20	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0754, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 20, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
637	2026-03-29T17:01:02.520772	67.4277	68.4369	False	traverse_seed_limit: 10 -> 10; traverse_default_hops: 2 -> 1; hop2_score_boost: 0.05 -> 0.05	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
638	2026-03-29T17:01:02.610037	67.0728	68.4369	False	hop1_score_boost: 0.1 -> 0.2077; traverse_hop2_limit: 10 -> 40; hop2_score_boost: 0.05 -> 0.05	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 40, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2077, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
639	2026-03-29T17:01:02.700129	68.4369	68.4369	False	keyword_min_score: 0.1 -> 0.0932	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0932, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
640	2026-03-29T17:01:02.816161	64.9076	68.4369	False	hop1_score_boost: 0.1 -> 0.3376; traverse_seed_limit: 10 -> 40	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 40, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.3376, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
641	2026-03-29T17:01:02.897167	56.8406	68.4369	False	traverse_seed_limit: 10 -> 10; hop1_score_boost: 0.1 -> 0.1; keyword_prefix_match_len: 5 -> 8	{"keyword_prefix_match_len": 8, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
642	2026-03-29T17:01:02.982155	67.0706	68.4369	False	traverse_hop2_limit: 10 -> 10; hop1_score_boost: 0.1 -> 0.1877	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1877, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
643	2026-03-29T17:01:03.082082	68.1133	68.4369	False	traverse_seed_limit: 10 -> 20; traverse_min_edge_score: 0.0 -> 0.0285	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 20, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0285, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
644	2026-03-29T17:01:03.134112	67.4277	68.4369	False	keyword_min_score: 0.1 -> 0.0935; traverse_default_hops: 2 -> 1	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0935, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
645	2026-03-29T17:01:03.224953	52.5088	68.4369	False	hop1_score_boost: 0.1 -> 0.2599; keyword_prefix_match_len: 5 -> 3	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2599, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
646	2026-03-29T17:01:03.324863	68.1837	68.4369	False	traverse_min_edge_score: 0.0 -> 0.0; hop2_score_boost: 0.05 -> 0.05; traverse_hop1_limit: 20 -> 30	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 30, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
647	2026-03-29T17:01:03.406419	45.5036	68.4369	False	traverse_min_edge_score: 0.0 -> 0.0; keyword_max_results: 0 -> 20	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 20, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
648	2026-03-29T17:01:03.493883	45.7373	68.4369	False	keyword_prefix_match_len: 5 -> 3; keyword_max_results: 0 -> 60; max_total_results: 50 -> 50	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.1, "keyword_max_results": 60, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
649	2026-03-29T17:01:03.584645	68.1379	68.4369	False	traverse_default_hops: 2 -> 2; traverse_seed_limit: 10 -> 10; traverse_hop2_limit: 10 -> 30	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 30, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
650	2026-03-29T17:01:03.666944	68.4137	68.4369	False	hop1_score_boost: 0.1 -> 0.1; keyword_min_score: 0.1 -> 0.0788; traverse_hop2_limit: 10 -> 10	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0788, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
651	2026-03-29T17:01:03.753767	68.4369	68.4369	False	traverse_default_hops: 2 -> 2; traverse_min_edge_score: 0.0 -> 0.0; keyword_min_score: 0.1 -> 0.1	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
652	2026-03-29T17:01:03.839117	68.4369	68.4369	False	traverse_min_edge_score: 0.0 -> 0.125	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.125, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
653	2026-03-29T17:01:03.924245	49.9986	68.4369	False	keyword_min_score: 0.1 -> 0.0816; keyword_max_results: 0 -> 40	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0816, "keyword_max_results": 40, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
654	2026-03-29T17:01:04.018353	68.4369	68.4369	False	keyword_max_results: 0 -> 0; traverse_default_hops: 2 -> 2; traverse_min_edge_score: 0.0 -> 0.0	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
655	2026-03-29T17:01:04.104226	61.5107	68.4369	False	traverse_hop1_limit: 20 -> 20; max_total_results: 50 -> 100; keyword_prefix_match_len: 5 -> 6	{"keyword_prefix_match_len": 6, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 100}
656	2026-03-29T17:01:04.197287	52.6342	68.4369	False	max_total_results: 50 -> 50; keyword_prefix_match_len: 5 -> 3; traverse_hop2_limit: 10 -> 20	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 20, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
657	2026-03-29T17:01:04.303114	67.2236	68.4369	False	traverse_min_edge_score: 0.0 -> 0.0368; traverse_hop1_limit: 20 -> 40	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 40, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0368, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
658	2026-03-29T17:01:04.387283	66.8774	68.4369	False	traverse_default_hops: 2 -> 2; hop1_score_boost: 0.1 -> 0.213	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.213, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
659	2026-03-29T17:01:04.468865	53.0741	68.4369	False	max_total_results: 50 -> 150; hop1_score_boost: 0.1 -> 0.2791; keyword_max_results: 0 -> 40	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 40, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2791, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 150}
660	2026-03-29T17:01:04.552933	68.0225	68.4369	False	hop1_score_boost: 0.1 -> 0.1; traverse_hop2_limit: 10 -> 40	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 40, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
661	2026-03-29T17:01:04.636465	68.4369	68.4369	False	hop1_score_boost: 0.1 -> 0.1; keyword_max_results: 0 -> 0; keyword_min_score: 0.1 -> 0.1	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
662	2026-03-29T17:01:04.715575	60.4769	68.4369	False	hop2_score_boost: 0.05 -> 0.1274; keyword_prefix_match_len: 5 -> 7	{"keyword_prefix_match_len": 7, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.1274, "dedup_strategy": "keep_highest", "max_total_results": 50}
663	2026-03-29T17:01:04.797387	66.4761	68.4369	False	traverse_hop2_limit: 10 -> 10; max_total_results: 50 -> 200	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 200}
664	2026-03-29T17:01:04.872343	56.8406	68.4369	False	traverse_min_edge_score: 0.0 -> 0.0; keyword_prefix_match_len: 5 -> 8	{"keyword_prefix_match_len": 8, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
665	2026-03-29T17:01:04.956666	68.4369	68.4369	False	traverse_min_edge_score: 0.0 -> 0.0916; keyword_max_results: 0 -> 0; max_total_results: 50 -> 50	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0916, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
